seq_len,molecular_weight,hydrophobicity,instability_index,aromaticity,label
1.0,0.9896959717204311,-0.041603433047840935,0.0007315748580249459,0.12440072522245058,0.1800520059900879
0.9896959717204311,1.0,-0.07790377490476091,-0.001635488660610796,0.1541698017520452,0.19783926026035467
-0.041603433047840935,-0.07790377490476091,1.0,-0.11923963084112235,-0.24589941267326357,-0.09675102601024768
0.0007315748580249459,-0.001635488660610796,-0.11923963084112235,1.0,-0.10283485697851037,0.042245062981395555
0.12440072522245058,0.1541698017520452,-0.24589941267326357,-0.10283485697851037,1.0,0.04710618742750891
0.1800520059900879,0.19783926026035467,-0.09675102601024768,0.042245062981395555,0.04710618742750891,1.0
